Season,Team,Team Abbreviation,Games Played,Wins,Losses,Overtime/Shootout Losses,Regulation Wins,Regulation/Overtime Wins,Points,Point %,Goals For,Goals Against,Goal Differential,GF,GA,xGF,xGA,SF,SA,SV%,EV_GF,EV_GA,EV_xGF,EV_xGA,EV_GF%,EV_xGF%,EV_SF%,EV_CF%,EV_FF%,EV_SH%,EV_SV%,PP_GF,PK_GA,SRS Rank History,Elo History,League Rank,Conference Rank,Division Rank,GAx,GSAx,gf_rank,ga_rank,xgf_rank,xga_rank,pp_rank,pk_rank,sf_rank,sa_rank,fn_rank,gt_rank
2007-2008,Detroit Red Wings,DET,82,54,21,7,47,49,115,0.701,257,184,73,252,179,233.79,172.72,2820,1930,90.73,1.46,1.03,1.364,1.0509,0.5863,0.5648,0.5868,0.5877,0.5908,0.0748,0.9251,64,49,"[None, None, None, None, 1.0]","[1500.0, 1503.1802894369189, 1499.7399491272606, 1511.9741586996045, 1522.4168465319772, 1512.7111531460307, 1526.556341645226, 1509.608255352886, 1523.3180199704093, 1537.5634462540554, 1543.5102684077865, 1558.253227010055, 1565.0687001367712, 1570.8439654210397, 1584.8868017899388, 1585.641908104801, 1597.5227399761552, 1587.7055801503031, 1577.8202722458288, 1560.7260199353148, 1564.1744434625823, 1576.3968080040277, 1567.2709612590045, 1562.4386972923094, 1570.678703564109, 1578.8470296608496, 1583.4763544987625, 1595.805853275882, 1607.7086154601209, 1617.0491832281402, 1622.9638938198098, 1613.84511692937, 1621.9640864177072, 1621.0837412229955, 1627.2132560435184, 1616.0682162504295, 1628.461774319293, 1641.9689370108206, 1651.3279953893057, 1659.2787250763267, 1638.2886529847983, 1648.680126282697, 1659.7838730819087, 1666.2896724268155, 1669.7468949312297, 1660.48369322399, 1650.5309201756666, 1620.7353240041843, 1621.4571239657007, 1633.0414281785938, 1640.9407073429852, 1647.291063260216, 1652.23141125978, 1658.2482142856854, 1666.796651927569, 1671.1958248450712, 1648.7430406661554, 1637.2785947894206, 1625.662094670678, 1610.676823823064, 1582.289862631666, 1574.7831495480457, 1588.9810418707154, 1579.8354866515404, 1561.5856244183465, 1555.5066212899112, 1545.6833258649538, 1557.8348387474412, 1566.7956203342865, 1573.1214661124618, 1582.746218816378, 1594.335975174536, 1576.1410803204226, 1565.1842114082126, 1573.3438510088624, 1586.2322616623596, 1597.1846267878814, 1601.2290714391784, 1588.7826808167636, 1592.7066425708952, 1571.7058159333378, 1576.2048429221136, 1588.4030807652994]",1,1,1,18.210000000000008,-6.280000000000001,7,2,9,2,5,11,1,1,14,10
2007-2008,San Jose Sharks,SJS,82,49,23,10,40,43,108,0.659,222,193,29,216,187,233.82,177.18,2428,1981,90.56,1.3,1.2,1.4344999999999999,1.0693000000000001,0.52,0.5729,0.5527000000000001,0.5392,0.5525,0.0751,0.9143000000000001,50,32,"[None, None, None, None, 3.0]","[1500.0, 1496.8613298404443, 1510.7710086849909, 1493.8065185229532, 1502.609872860269, 1493.9346168221591, 1508.0945312101808, 1494.3847665926571, 1507.1745519203364, 1524.3142508529877, 1509.5712922507191, 1502.7727505015102, 1517.044973986075, 1498.5194713675774, 1512.4079465599582, 1497.683555688687, 1493.4214047603584, 1507.5575396591164, 1523.1077560283054, 1526.8435744350347, 1544.5133244871106, 1537.985101804445, 1526.4439729781343, 1519.2378512214996, 1525.7641237129103, 1533.697032280962, 1542.518530104454, 1549.1568174832737, 1523.4820729869384, 1536.3923680566238, 1550.8117441326576, 1536.0390939201322, 1538.6304486645836, 1521.1969018725777, 1516.0422759500889, 1497.3622854109888, 1503.2902767930605, 1511.925560523074, 1526.770233940743, 1535.2080868992375, 1527.9026112329907, 1534.3789708072866, 1547.0080461835682, 1551.2952280534305, 1544.8984765819266, 1532.1746496062271, 1517.6360456964098, 1506.0517414835167, 1512.5512954315852, 1524.2719553311654, 1537.4027947800323, 1529.8238621910543, 1530.6582946800374, 1515.414848318816, 1520.2077517691878, 1528.0726245172682, 1520.3093363606756, 1510.071122850504, 1498.514367801865, 1489.8458550285704, 1483.9960583535233, 1497.3557460444188, 1503.6505614420878, 1516.1081232251036, 1525.931418650061, 1536.524616465271, 1548.4790478688046, 1551.8690007393857, 1560.3338756467415, 1563.0354198095392, 1570.6358988717925, 1577.9048709150293, 1570.5216007690135, 1576.0914808621335, 1577.2089366571558, 1584.7828037334125, 1575.5143661840768, 1580.214551244538, 1594.131830018863, 1600.4553475204032, 1608.4132141616171, 1590.022984194953, 1576.03033143029]",2,2,1,-17.819999999999993,-9.819999999999993,21,5,3,3,15,1,11,2,28,11
2007-2008,Montreal Canadiens,MTL,82,47,25,10,37,42,104,0.634,262,222,40,257,216,208.94,225.31,2383,2589,91.66,1.44,1.38,1.219,1.4165999999999999,0.5106,0.4625,0.4647,0.4617,0.4654,0.0891,0.9259000000000001,78,51,"[None, None, None, None, 4.0]","[1500.0, 1507.1315982555896, 1500.8307143656996, 1509.3547109769888, 1496.5687216823812, 1491.601493344711, 1485.2990613261911, 1497.5567200474368, 1516.8076084361962, 1535.679260924905, 1539.244642869186, 1531.4777847546245, 1546.0411936716453, 1535.1836400295076, 1544.5108847074816, 1552.1351608480643, 1541.1271990197154, 1546.7440128987655, 1527.421460909446, 1540.839173935071, 1527.9349936641083, 1544.600359423884, 1530.3730061355593, 1511.9541036667983, 1514.9433689964264, 1499.9751997129797, 1495.7116657968938, 1483.3821670197742, 1499.0682938634045, 1479.4909751907185, 1474.626686329736, 1494.22230166036, 1510.2548674800505, 1500.8777790913966, 1515.8770039736105, 1511.328127409924, 1498.9114998862651, 1512.03361503609, 1530.6472513627, 1524.1415111229344, 1532.7068879844044, 1524.0770827053598, 1528.2529611114487, 1543.268814433958, 1524.287309996634, 1536.4941658148273, 1540.0200727526, 1525.960100933328, 1542.4310587140633, 1551.4373500242004, 1564.9415851115978, 1557.3488741429087, 1566.2755491530306, 1549.519934843632, 1555.6210775010866, 1535.943238204219, 1516.550957017339, 1507.118619121822, 1513.4761383514715, 1520.3850194777806, 1532.8506272668417, 1535.6922295549828, 1527.3181167849823, 1506.6349976993918, 1518.5646316810105, 1537.8478061708945, 1545.1737496536732, 1533.2193182501396, 1546.679298540299, 1558.739290304168, 1546.8331335964417, 1563.0470821550396, 1541.2471752273982, 1548.8501415919325, 1540.0988290821772, 1550.546703565864, 1550.939231714905, 1559.4168034788577, 1564.877899738255, 1549.6074792472102, 1561.9387206670017, 1571.0659402334777, 1578.6799467813291]",3,1,1,48.06,9.310000000000002,9,18,20,26,1,13,13,26,1,2
2007-2008,Pittsburgh Penguins,PIT,82,47,27,8,39,40,102,0.622,247,216,31,240,212,215.52,208.53,2269,2523,91.6,1.42,1.22,1.2677,1.2799,0.5379,0.4976,0.4658,0.4548,0.46299999999999997,0.08990000000000001,0.9327,66,65,"[None, None, None, None, 6.0]","[1500.0, 1485.568208794016, 1492.8429389027613, 1484.318942291472, 1498.4841742394428, 1489.41355641852, 1494.1583372927453, 1502.6675176072158, 1509.7214142366931, 1490.5695645489666, 1487.0041826046856, 1502.5111016014175, 1495.8305757373655, 1488.718015849041, 1508.4739232041609, 1495.2544319678484, 1484.3068007590998, 1471.8389424074796, 1463.053764222978, 1471.933382399779, 1466.6062237921456, 1458.300465019346, 1465.8658079435263, 1484.6733224958828, 1501.2407242941558, 1487.8247140356027, 1498.2745264541263, 1510.9920767033068, 1514.4293041979856, 1520.552911780719, 1501.5693999262855, 1487.165530177607, 1495.035136904036, 1478.36326805403, 1484.8370665591945, 1469.1415299513385, 1482.5543819595316, 1487.5762438093602, 1501.1248985988889, 1506.5091883088328, 1520.0704613836488, 1532.3124723320982, 1543.514353899648, 1553.770516158654, 1547.795550531578, 1558.16263011939, 1533.391206173086, 1547.451177992358, 1541.4535969000449, 1534.405448726397, 1548.5556322015125, 1528.2461048989217, 1538.6970615425898, 1532.584991675624, 1537.2949035262825, 1546.8672014730282, 1553.786000023934, 1543.008341188451, 1527.1039836139828, 1543.5599201577904, 1549.2164842962418, 1557.5905970662425, 1548.531331745566, 1542.236516347897, 1552.7538201100374, 1534.8780373450877, 1525.0454492440035, 1525.242958227545, 1534.7999306464608, 1517.0085864308046, 1531.0672340185074, 1544.6009019026924, 1558.138241362997, 1542.7571478600232, 1550.3562715133949, 1567.2323453221236, 1543.4586793941476, 1555.878269610034, 1562.1996242532816, 1573.064790998789, 1566.2819914543368, 1574.7082088207007, 1559.511879047414]",4,2,1,24.47999999999999,-3.469999999999999,13,7,18,17,4,30,23,24,9,8
2007-2008,Anaheim Ducks,ANA,82,47,27,8,35,39,102,0.622,205,191,14,197,184,188.94,202.25,2241,2300,92.0,1.11,0.98,1.1178,1.1887999999999999,0.5311,0.48460000000000003,0.499,0.51,0.5052,0.0722,0.9365000000000001,50,56,"[None, None, None, None, 5.0]","[1500.0, 1485.932550975685, 1501.456292291355, 1498.276002854437, 1482.5492613560848, 1475.2745312473396, 1483.3045917052507, 1471.66468118939, 1488.61276748173, 1499.8438738976813, 1488.1988392437656, 1478.4445519334977, 1469.2184424782818, 1463.635293096928, 1469.3073924872851, 1487.123120990212, 1465.5227228806382, 1458.573412253575, 1462.8355631819036, 1466.8427571860543, 1484.7271068550683, 1491.255329537734, 1484.4794447056663, 1479.2207512388434, 1485.7531668199592, 1471.8433866721189, 1488.3543694970065, 1468.939657070922, 1448.8453038317948, 1467.544898486597, 1483.4838532664603, 1472.421258705328, 1479.9746574842652, 1472.7273721298398, 1456.7701241460286, 1454.1787694015773, 1471.6123161935832, 1478.7082323585903, 1497.3882228976902, 1504.9252670251003, 1493.1880452497571, 1487.2492111251793, 1494.785502213559, 1501.5732409250263, 1499.117054094864, 1513.2807992859496, 1526.441565207157, 1532.838316678661, 1544.1333997887714, 1551.9510311345718, 1564.6256564842786, 1549.272023343279, 1542.921667426048, 1526.4349586763065, 1510.696731860288, 1506.13672125909, 1493.6585301293696, 1507.4434498161472, 1523.651956499067, 1532.4816527875585, 1544.098152906301, 1552.447274376696, 1539.1365466296716, 1541.0553033888712, 1542.465342426283, 1546.6531720698963, 1558.9167273863948, 1569.424544781767, 1576.7306585218196, 1559.9479686769246, 1551.2302059928395, 1563.1363627005658, 1558.0489083679695, 1570.0806363410916, 1577.1206723457665, 1585.404651143179, 1577.830784066923, 1583.580705828395, 1583.5298580197546, 1569.6125792454295, 1572.0898982587794, 1578.2653156565068, 1578.0413895776487]",5,3,2,8.060000000000002,18.25,29,1,29,7,15,18,25,10,21,1
2007-2008,New Jersey Devils,NJD,82,46,29,7,31,38,99,0.604,206,197,9,198,193,207.33,191.9,2362,2257,91.45,1.22,1.21,1.2958,1.2087,0.5021,0.5174,0.5138,0.5234000000000001,0.5199,0.0718,0.9247,43,44,"[None, None, None, None, 17.0]","[1500.0, 1488.4099893614673, 1505.00011955271, 1494.2637871452296, 1478.595576943528, 1486.4348299409853, 1495.505447761908, 1482.1407891791755, 1476.929841632342, 1465.6426934093265, 1453.1747599370078, 1473.182162427329, 1480.6262970404896, 1478.1213750997415, 1458.3654677446216, 1476.4723894624178, 1470.226080407855, 1479.0112585923566, 1467.2007208379011, 1459.6005611261032, 1482.6627570471965, 1490.968515819996, 1508.6408370395209, 1517.315884357907, 1530.0970696795475, 1545.0652389629945, 1546.3648224793924, 1551.7667668987892, 1556.4523443805092, 1549.1998535412542, 1539.156969508126, 1553.323599438098, 1531.7519748450716, 1542.1914706644964, 1523.6954075046167, 1535.22269101142, 1541.916891508007, 1544.8882348962738, 1526.3085764984623, 1532.5186351331006, 1545.4710077610634, 1536.784058519326, 1538.4891393210378, 1551.2724511863269, 1554.1760317016654, 1536.973825583583, 1525.4672163483217, 1530.7380895595209, 1552.1327718401085, 1543.126480529971, 1528.976297054856, 1513.1532343869944, 1524.6092643206152, 1530.721334187581, 1526.8959978268513, 1518.0663015383598, 1531.1312940766488, 1536.131213169086, 1529.3586665701623, 1537.2163274204966, 1549.3422041953716, 1555.1920008704187, 1563.5440845286198, 1568.3258790582497, 1560.182953841865, 1536.7612555660248, 1529.435312083246, 1543.674041096751, 1546.3322380172565, 1553.5985837623418, 1537.384635203744, 1540.662840345146, 1554.6259408031567, 1549.5785022337864, 1528.4306129929812, 1511.5545391842525, 1499.134948968366, 1492.7900582976504, 1495.7207624501257, 1500.4682463904264, 1503.4113718428373, 1487.9651677436425, 1492.637426059897]",6,3,2,-9.330000000000013,-1.0999999999999943,26,6,15,8,28,4,15,8,27,6
2007-2008,Minnesota Wild,MIN,82,44,28,10,35,41,98,0.598,223,218,5,220,210,177.21,192.71,2218,2469,91.49,1.35,1.39,1.0852,1.2217,0.4927,0.4704,0.4669,0.488,0.47759999999999997,0.0851,0.9233,55,44,"[None, None, None, None, 9.0]","[1500.0, 1507.3548017444105, 1514.9334054175556, 1526.0168000734288, 1534.0017592481677, 1545.6416697640284, 1539.566211226581, 1553.6946024203753, 1559.7375785433246, 1545.4739594684395, 1539.6271562382694, 1527.0226372981526, 1511.5157183014207, 1503.09186956369, 1517.2254759122843, 1527.1017038731154, 1515.6057443470263, 1506.5264225428075, 1517.5401402925515, 1499.5610059861883, 1514.669000823047, 1500.509223348928, 1481.011607608344, 1490.8576683412807, 1502.445464824342, 1509.3718192539714, 1517.6717624100004, 1503.3240445996762, 1491.4212824154376, 1500.320083226873, 1487.4097881571877, 1503.3670361409988, 1509.9673565447072, 1516.5727781515925, 1529.661943490496, 1517.2683854216327, 1502.47544438576, 1511.479496503397, 1515.6030745143023, 1507.165221555808, 1523.4975155621414, 1507.422443992407, 1496.482594119144, 1505.745795826384, 1519.3818833425182, 1534.1509758404056, 1526.1148008225432, 1513.4401754728365, 1527.5043060605155, 1519.9893473849593, 1527.9576716249928, 1543.6958984410112, 1557.5373482815294, 1553.1381753640271, 1544.5122260960543, 1547.3666301924902, 1549.012163813871, 1533.0702013350783, 1536.342622859763, 1542.196462005799, 1533.5683210359855, 1517.0731870197535, 1508.7677718728703, 1492.4646542363655, 1499.687947238455, 1507.2194693933916, 1511.6390049703634, 1497.84196415302, 1490.614677553858, 1484.964770163955, 1482.2632260011578, 1478.985020859756, 1489.6511429689829, 1503.0207357224533, 1501.903279927431, 1511.4498818741065, 1504.352648873719, 1492.7530390198576, 1505.3196519665323, 1520.8391985917108, 1526.757676861345, 1537.458646825194, 1534.2366309412105]",7,4,1,42.78999999999999,-17.289999999999992,18,20,30,10,9,4,26,19,2,18
2007-2008,New York Rangers,NYR,81,42,26,13,30,34,97,0.599,213,199,14,205,190,235.74,199.17,2579,2124,91.05,1.31,1.11,1.4559,1.2572,0.5413,0.5366,0.5506,0.5421,0.5525,0.071,0.9262,50,44,"[None, None, None, None, 13.0]","[1500.0, 1514.067449024315, 1502.4792723260157, 1495.3705182713732, 1508.6047036817722, 1493.4168295845066, 1491.2522893998512, 1484.198392770374, 1495.4855409933891, 1478.0922545345195, 1491.060132948409, 1502.9629341635427, 1505.4678561042908, 1518.2867049089425, 1510.767228739453, 1521.7148599482016, 1525.561100998741, 1537.3716387531963, 1542.2024856482135, 1547.529644255847, 1537.960064016896, 1546.2725487629093, 1541.1822458750505, 1532.1299690432688, 1542.7524618097834, 1558.6548515322877, 1534.5525612234308, 1512.875251045759, 1499.8941313641408, 1507.1466222033955, 1500.224567568212, 1480.3759128333766, 1497.0477816833825, 1483.958616344479, 1479.0031278591994, 1468.5507864834422, 1481.0346100790891, 1501.705277016787, 1508.2110172565526, 1501.2099101960948, 1489.358741032786, 1484.4515754181182, 1466.6701633439584, 1450.9204167682742, 1469.9019212055978, 1459.5348416177858, 1467.444275655212, 1464.7202003093869, 1451.7998520390402, 1467.5125989164, 1469.7079325975308, 1456.5800395308354, 1481.686233212828, 1497.5092958806897, 1514.264910190088, 1497.6185685775006, 1481.4100618945808, 1498.0224973949632, 1492.182810993858, 1510.865527813875, 1522.4222828625134, 1519.580680574372, 1528.4913742607114, 1542.3792992712538, 1553.8509096297726, 1555.1619573571502, 1547.084325933612, 1558.6486530307443, 1559.8396812684584, 1562.7717171788177, 1553.5297275456935, 1532.7191330760634, 1548.100226579037, 1553.1476651484074, 1547.3465619665028, 1538.3230735556633, 1544.667964226379, 1533.8027974808715, 1540.5855970253238, 1550.415539906974, 1541.3570949610212, 1536.6848366447666]",8,4,3,-30.74000000000001,9.169999999999987,20,3,2,16,14,7,3,4,30,3
2007-2008,Dallas Stars,DAL,82,45,30,7,37,40,97,0.591,242,207,35,237,204,195.16,192.09,2187,2137,90.45,1.42,1.31,1.1906,1.173,0.5201,0.5036999999999999,0.5065,0.518,0.5052,0.0894,0.9154000000000001,51,43,"[None, None, None, None, 2.0]","[1500.0, 1492.6451982555895, 1507.0884487500705, 1491.7836202448927, 1507.195313536314, 1499.1670780076115, 1493.3655781877935, 1498.5314078658555, 1510.1764425197712, 1501.9032833264337, 1514.321038162111, 1500.0488146775465, 1490.6655300046978, 1468.8100874990666, 1490.4104856086403, 1505.1348764799116, 1489.7357513824936, 1483.9270111705755, 1480.1911927638462, 1501.279109582542, 1513.4011185521624, 1520.17700338423, 1529.8020337384053, 1538.854310570187, 1545.2512048858946, 1532.470019564254, 1515.902617765981, 1532.9078532602343, 1536.640779785262, 1527.81928196177, 1513.3898398768808, 1517.6770556165975, 1527.7010735596746, 1542.4737237722, 1545.3458831361654, 1537.8464585467766, 1544.6502778420236, 1557.0669053656825, 1571.8598464015552, 1572.7669711788508, 1560.952970701991, 1550.5614974040925, 1534.2292033977587, 1523.125456598547, 1534.06530647181, 1544.5884716548908, 1532.112503893928, 1525.7611938230343, 1514.466110712924, 1529.0047146227412, 1539.7302341682123, 1555.083867309212, 1538.302506560619, 1527.5640371606155, 1535.7787551374088, 1547.7404550359684, 1556.1789644852508, 1557.3716982882404, 1565.997647556213, 1575.597847714371, 1581.3431822961377, 1563.2862450366222, 1576.5969727836466, 1584.103685867267, 1573.415110012667, 1582.2552095363835, 1596.512263153303, 1605.0365480491628, 1614.509106058119, 1595.9394267827838, 1584.9699491119118, 1570.5083182466658, 1582.7401479720995, 1571.150391613942, 1560.2562365252206, 1551.972257727808, 1533.6131042651195, 1528.9129192046582, 1546.2945745505108, 1543.8172555371611, 1553.450765399867, 1534.4698713611417, 1548.462524125805]",9,5,3,41.84,-11.909999999999997,13,10,24,5,13,3,27,3,3,13
2007-2008,Philadelphia Flyers,PHI,82,42,29,11,36,39,95,0.579,248,233,15,245,227,208.52,213.59,2359,2609,91.3,1.25,1.37,1.1874,1.3258,0.4771,0.4725,0.4642,0.4647,0.46619999999999995,0.07769999999999999,0.9262,73,58,"[None, None, None, None, 14.0]","[1500.0, 1508.7411982555896, 1496.9156134007446, 1518.4273659624855, 1529.102298561018, 1540.0917916927538, 1553.4564502754863, 1558.8729830265383, 1549.2809422440196, 1532.7219753423926, 1541.1691575757857, 1526.6057486587647, 1534.2720844279074, 1521.4532356232558, 1534.6727268595682, 1516.565805141772, 1529.0336634933922, 1536.3049156007633, 1531.4740687057465, 1508.411872784653, 1525.789403897764, 1515.9216591886498, 1525.6064221278891, 1508.2575695463695, 1521.381407216634, 1504.3761717223806, 1518.7238895327048, 1510.3307600549404, 1529.3142719093737, 1509.7186565787497, 1503.6883177989353, 1493.2488219795105, 1484.7566174682463, 1478.8062586626402, 1475.8729112535354, 1491.1941246639135, 1501.7906290045603, 1510.2142470847116, 1497.2618744567487, 1504.7918980926236, 1519.934412384039, 1535.6841589597232, 1527.0710346379765, 1539.3827969340548, 1547.3141474169029, 1558.7769467923076, 1574.483511452442, 1553.0888291718547, 1560.1369773455026, 1563.287747035313, 1538.1815533533204, 1550.6597444830409, 1557.3429718559626, 1546.8735103040194, 1530.261074803637, 1523.3422762527314, 1512.952279901026, 1496.4872338807843, 1489.5783527544754, 1477.1127449654143, 1474.3043204616486, 1460.944632770753, 1453.943009548865, 1460.5558819258115, 1472.0048176790708, 1488.0724517015371, 1486.7614039741595, 1470.481549038906, 1476.3604737664773, 1488.2165406994702, 1482.3555687645844, 1473.8114966100684, 1467.5701322074824, 1454.0327927471778, 1459.88079047599, 1465.6818936578948, 1476.4728530059606, 1485.4963414168, 1482.5656372643248, 1485.1779309234253, 1476.7517135570613, 1492.197917656256, 1507.3942474295427]",10,5,4,36.47999999999999,-13.409999999999997,22,17,25,19,2,20,16,27,7,14
