Season,Team,Team Abbreviation,Games Played,Wins,Losses,Overtime/Shootout Losses,Regulation Wins,Regulation/Overtime Wins,Points,Point %,Goals For,Goals Against,Goal Differential,GF,GA,xGF,xGA,SF,SA,SV%,EV_GF,EV_GA,EV_xGF,EV_xGA,EV_GF%,EV_xGF%,EV_SF%,EV_CF%,EV_FF%,EV_SH%,EV_SV%,PP_GF,PK_GA,SRS Rank History,Elo History,League Rank,Conference Rank,Division Rank,GAx,GSAx,gf_rank,ga_rank,xgf_rank,xga_rank,pp_rank,pk_rank,sf_rank,sa_rank,fn_rank,gt_rank
2015-2016,Washington Capitals,WSH,82,56,18,8,45,52,120,0.732,252,193,59,248,191,225.46,208.04,2510,2333,91.81,1.64,1.28,1.5234,1.4156,0.5616,0.5183,0.5224,0.5104,0.5145000000000001,0.0833,0.9289000000000001,50,35,"[16.0, 8.0, 17.0, 5.0, 1.0]","[1500.0, 1511.0518087849946, 1491.7989391745325, 1506.1262697451073, 1519.1722079896915, 1534.2619020877707, 1542.3963004756768, 1556.6242579461334, 1540.1271518963808, 1544.8178266996304, 1551.353741109633, 1536.849910565859, 1550.71951267004, 1550.8273157764318, 1541.5337824147384, 1553.1279353341895, 1542.5193979522817, 1547.9824692932862, 1540.3714088043766, 1553.1198010294129, 1558.2579217997302, 1566.2584628022205, 1575.346955606865, 1585.0181475079555, 1594.216056724682, 1585.3330953208786, 1586.2826799107504, 1566.4053833643163, 1573.6163879358312, 1587.0161487162204, 1592.5124584245305, 1601.09235992327, 1614.4503276038652, 1619.19626508015, 1626.0470189872965, 1634.5953442462474, 1642.174445184665, 1622.6913484833772, 1614.9065683420265, 1621.1933457476057, 1633.329125304131, 1637.434783814661, 1646.823705543535, 1652.8380992941627, 1628.098983396148, 1636.70701057244, 1644.7458621406722, 1633.1124115948303, 1613.3887381615432, 1618.5409168039607, 1620.1502996490435, 1624.7635864136732, 1633.188073343926, 1637.4560188336536, 1627.4643048066166, 1635.3857715254958, 1639.9493010198516, 1643.876515808026, 1647.035418822216, 1632.1861253955287, 1636.0748233314746, 1626.0993621229263, 1631.30809200195, 1634.0275036921964, 1622.6728726732883, 1627.763004314373, 1632.4187421487434, 1624.2959770530406, 1605.4863234927718, 1608.486060963368, 1619.9904872406105, 1602.1843329059016, 1610.6961627168696, 1614.846201775144, 1592.4983742146578, 1600.1004383626962, 1593.0173512737556, 1601.8538094490275, 1579.6982412575337, 1570.9773460762003, 1565.7670569919208, 1586.6663494324591, 1572.4623630595922]",1,1,1,22.539999999999992,17.039999999999992,2,5,9,11,2,5,7,6,3,3
2015-2016,Dallas Stars,DAL,82,50,23,9,42,48,109,0.665,267,230,37,265,228,250.19,222.83,2626,2372,90.39,1.65,1.54,1.703,1.5430000000000001,0.5172,0.5246,0.5265,0.5256000000000001,0.5247999999999999,0.0803,0.9167000000000001,50,40,"[15.0, 21.0, 12.0, 18.0, 3.0]","[1500.0, 1514.067449024315, 1498.8230871935498, 1509.5382783224989, 1523.9093535802351, 1537.994673369188, 1545.7227175392725, 1560.075884575299, 1537.8823483019492, 1542.8877462541668, 1548.0150284656231, 1557.7345355824705, 1537.0620828108988, 1551.2715493753606, 1564.2307128424563, 1577.3875403810634, 1564.843328704477, 1575.4195583229744, 1580.101124159077, 1590.099718156346, 1597.7107786452557, 1606.288435315469, 1584.1393755958704, 1584.8263907029957, 1589.7558767522655, 1581.8184558989503, 1591.1075983798746, 1581.1801644633872, 1585.163968362304, 1592.3556362502554, 1572.6522412398506, 1582.3534631162047, 1563.6987666192094, 1577.6371703024488, 1592.27475298712, 1604.937720161164, 1599.4342609024484, 1610.0772177686235, 1586.365904745292, 1597.289882678947, 1588.9282756385105, 1579.672299409924, 1558.4766106443794, 1559.6751505633083, 1550.0910343874657, 1535.1286373260189, 1528.5306531714032, 1521.8134216628164, 1527.1495643011665, 1513.0347220082988, 1519.7497392765754, 1530.609796161338, 1537.37946827042, 1521.200399149779, 1526.5628295742663, 1542.7368742836488, 1552.7285883106858, 1558.5858197081025, 1552.0380505620133, 1531.9334730769413, 1511.4622813883616, 1521.6993727102129, 1499.4076596807934, 1491.7718000171897, 1485.1011005883206, 1475.890302876311, 1487.0042523009092, 1495.3379743227488, 1487.5118509096094, 1505.4782108479233, 1499.771492722902, 1486.274909485399, 1495.3512620750034, 1511.706990190685, 1531.1206760699374, 1516.287368586664, 1530.8230424603646, 1546.30600493816, 1556.3691532337923, 1564.7067860691675, 1553.624951507284, 1561.0435860643904, 1567.7344877304977]",2,1,1,14.810000000000002,-5.1699999999999875,1,25,1,21,2,13,2,10,8,20
2015-2016,St. Louis Blues,STL,82,49,24,9,36,44,107,0.652,224,201,23,219,197,210.71,219.78,2474,2441,91.93,1.39,1.24,1.5119999999999998,1.3933000000000002,0.5285,0.5204,0.5227,0.52,0.5228,0.0702,0.9314,50,34,"[5.0, 7.0, 2.0, 2.0, 9.0]","[1500.0, 1511.5900106385327, 1504.1593375932848, 1512.4981018558824, 1524.347387264298, 1533.2185054019117, 1547.4963524572552, 1534.6202991441935, 1526.9765614101348, 1538.0303484823305, 1542.9243808935396, 1548.167405866262, 1529.9395240618162, 1536.4699100417797, 1554.7579597570257, 1566.4989925106631, 1553.4167490841846, 1536.908430255298, 1542.444644133706, 1527.153713776802, 1528.9198827510222, 1520.5253652520537, 1527.860840001229, 1521.4808306336497, 1531.5345850780664, 1515.2357434449, 1510.0190652175088, 1490.414474698751, 1502.7880589831318, 1486.8040115306926, 1506.5074065410977, 1491.8664889630074, 1500.2123032590555, 1506.892389277169, 1513.7521324070078, 1505.2969828262198, 1522.3031943637418, 1527.8066536224574, 1517.1636967562822, 1522.4321800966238, 1508.7311165892957, 1494.301834283774, 1486.5167709971267, 1481.5035293298092, 1477.8248123448864, 1485.0048081764537, 1499.1456817461508, 1481.8098094328875, 1487.550922635832, 1502.9771406935126, 1511.3009253615287, 1508.303474751622, 1499.8216116892763, 1508.4397144945674, 1495.414335308785, 1507.9672507646771, 1501.3494831439816, 1518.863216858626, 1528.0718155180214, 1534.6195846641106, 1540.093961469661, 1550.5225559175635, 1533.3015374837871, 1524.5194135846823, 1507.53495152172, 1523.146777289647, 1526.7717123327348, 1539.983752354793, 1543.8429786600225, 1560.496487147468, 1566.2032052724894, 1544.3236021529112, 1526.6656195379232, 1537.4856376275295, 1547.050671983894, 1555.0383071953993, 1577.3861347558857, 1585.1681782607309, 1574.096675891071, 1586.6654770772998, 1595.5603924107763, 1601.1662118565666, 1580.2669194160285]",3,2,2,8.289999999999992,22.78,17,2,11,9,2,4,13,17,12,2
2015-2016,Pittsburgh Penguins,PIT,82,48,26,8,38,44,104,0.634,245,203,42,241,199,244.82,201.13,2722,2436,91.83,1.59,1.29,1.6534,1.3289,0.5521,0.5544,0.5317000000000001,0.5272,0.5293,0.0753,0.9306,44,35,"[2.0, 2.0, 6.0, 16.0, 2.0]","[1500.0, 1485.932550975685, 1479.3522041232854, 1472.212033944338, 1485.8801213747336, 1493.1625722495246, 1499.5333933252082, 1485.1802262891815, 1493.8192937427243, 1510.3163997924771, 1516.3756368002355, 1531.3696546557155, 1540.1548071467323, 1547.1991114529426, 1526.1378327489726, 1531.5306647770888, 1519.9525343474982, 1503.184334336088, 1511.2110530359923, 1518.032357613141, 1503.636748017865, 1510.0167573854444, 1503.404244395083, 1496.710207224667, 1516.997183766225, 1506.3716596354743, 1497.9889604521325, 1511.4548919778947, 1508.1555597593665, 1494.755798978977, 1483.5560708541398, 1469.3606292201316, 1459.8856600567422, 1473.9809430126877, 1490.14784452978, 1481.9371182184616, 1477.513928226977, 1494.1329250395297, 1510.4003334628212, 1504.082604560521, 1494.2606372225916, 1508.3710663831343, 1501.904191957308, 1496.6865083806624, 1513.829958277286, 1498.4037402196052, 1505.4622979727965, 1511.9761475807263, 1523.5822215557062, 1529.3306205954568, 1516.72114858458, 1526.2076944399942, 1543.5768543704412, 1526.0534396674943, 1530.175900678592, 1527.423733649778, 1540.9496010467842, 1526.031100633492, 1533.5881300693477, 1516.2191131593445, 1526.5625193526864, 1538.8400136624448, 1533.6312837834212, 1548.74824104192, 1529.191981227149, 1544.9482664425752, 1538.01264723703, 1545.3587905670618, 1558.9124724109297, 1561.9131687013285, 1570.4177217659735, 1586.0808674948212, 1603.88702182953, 1580.0047702137888, 1595.1831505773146, 1601.2423239368566, 1600.6880438980586, 1611.945789942801, 1626.6856368904407, 1639.0072704917063, 1646.0129012091163, 1651.223190293396, 1633.9298765969756]",4,2,2,-3.819999999999993,2.1299999999999955,4,7,3,5,12,5,1,15,18,12
2015-2016,Chicago Blackhawks,CHI,82,47,26,9,36,46,103,0.628,235,209,26,234,207,219.38,221.31,2499,2528,91.81,1.34,1.41,1.4658000000000002,1.5558,0.48729999999999996,0.4851,0.5025,0.5064,0.5011,0.0675,0.9281999999999999,46,39,"[13.0, 1.0, 4.0, 4.0, 7.0]","[1500.0, 1491.2588017444104, 1498.622300135655, 1512.386737843129, 1496.892834741711, 1482.5655041711364, 1494.0969721102713, 1501.897168256242, 1508.122342063314, 1512.338505006588, 1500.74944125648, 1493.8010672434073, 1507.0582643586197, 1500.5278783786562, 1488.4208841076247, 1499.2156196774183, 1490.353384576819, 1506.8617034057056, 1517.3782621596397, 1522.7324596312037, 1514.537643174754, 1498.5449241336355, 1516.9239663901828, 1522.4706768186522, 1516.9350041079808, 1507.544870617371, 1501.902720158073, 1512.8958015959113, 1525.5655606205078, 1506.5882304681134, 1517.4152961008654, 1530.7902183579708, 1512.5120968112788, 1526.5944332707131, 1530.0320624250478, 1534.2575828034485, 1521.5946156294044, 1511.1787881341686, 1522.5397037825894, 1529.7702977288493, 1541.4754228482052, 1547.793151750505, 1557.6151190884348, 1565.120193320026, 1577.4588090954533, 1581.754166143136, 1588.0523921686058, 1599.631229305276, 1608.1140724537051, 1617.5554211204978, 1608.3084629886266, 1587.8522324366313, 1596.334095498977, 1571.9346506916268, 1579.4022688836228, 1582.9933775179525, 1599.172446638593, 1581.9279986951217, 1565.753953985739, 1558.054484742588, 1568.7014183613044, 1581.592876598974, 1557.674564391027, 1541.924527861852, 1551.8999890704, 1566.7689351668196, 1553.582007240167, 1565.092450123912, 1561.2332238186823, 1543.2668638803686, 1522.8079337766455, 1514.5812472425932, 1528.1203311236495, 1522.0022360705268, 1502.5885501912744, 1515.8810998995264, 1521.134017067964, 1507.47892721567, 1512.3720408873007, 1523.9245867440345, 1536.5199119687668, 1530.9140925229765, 1523.7984949287925]",7,4,3,14.620000000000005,14.310000000000002,20,16,17,24,7,8,10,24,9,8
2015-2016,Anaheim Ducks,ANA,82,46,25,11,39,43,103,0.628,218,192,26,215,188,233.02,202.32,2485,2259,91.68,1.27,1.31,1.4952,1.3443,0.49219999999999997,0.5266,0.5263,0.5236999999999999,0.5311,0.0664,0.9239,50,33,"[21.0, 5.0, 3.0, 17.0, 10.0]","[1500.0, 1489.1868392650897, 1484.9418648336657, 1468.2965654061045, 1452.424734871843, 1469.93843509687, 1457.3315258595098, 1445.611558286693, 1441.395395343419, 1436.3899973912014, 1431.495964979992, 1447.6371245941389, 1452.725822092708, 1464.2231522718662, 1473.798280687203, 1467.012729575809, 1459.6517128459657, 1445.243109016986, 1462.0967216217962, 1456.4519570382834, 1471.7605123037588, 1455.2405591983106, 1466.2056597873018, 1455.516844538808, 1449.970134110339, 1468.3713251125616, 1460.1077563777822, 1468.5906934632235, 1476.9733926465656, 1455.3991008787432, 1441.7345915775682, 1451.809018349627, 1440.8377853601091, 1436.3157472548696, 1449.8643907575304, 1459.8417171930612, 1468.0107762773175, 1464.1605783247762, 1479.352641000213, 1462.669887709155, 1466.3486046940782, 1458.1443969069512, 1472.795027455452, 1487.7574245168985, 1480.5605229232092, 1492.52055629705, 1501.3577806026142, 1521.9663059068062, 1529.6341737072914, 1543.8881384464364, 1552.7472687331092, 1535.3781088026622, 1550.3045665964607, 1544.404093725359, 1552.10356296851, 1563.1772844169257, 1571.632175782497, 1581.362073360416, 1590.4603002652234, 1595.0491659058582, 1596.4835410414069, 1606.0039439298837, 1604.7607860443848, 1613.7747591794343, 1620.578409219578, 1615.9226713852077, 1593.247615429505, 1576.5941069420594, 1588.519208887573, 1578.0762384904856, 1592.2221505092662, 1595.032507481925, 1581.8673387800338, 1572.2732033333637, 1576.4192041045806, 1581.5907707401796, 1591.2053577917725, 1576.9480769095994, 1588.029911471483, 1576.9163501418443, 1568.1992334847707, 1576.6984660420414, 1590.9024524149083]",5,3,1,-18.02000000000001,14.319999999999993,26,10,12,8,2,3,12,4,27,7
2015-2016,Florida Panthers,FLA,82,47,26,9,39,40,103,0.628,239,203,36,232,200,212.21,206.25,2360,2419,91.73,1.59,1.25,1.3478,1.3953,0.5599000000000001,0.4913,0.4936,0.4868,0.4894,0.08839999999999999,0.9323,39,47,"[24.0, 30.0, 29.0, 23.0, 4.0]","[1500.0, 1517.9242005490555, 1509.4355141646363, 1524.8660352296035, 1531.1262866812822, 1517.0409668923294, 1510.6701458166458, 1502.8699496706752, 1525.063485944025, 1536.609581556272, 1522.1487788501108, 1515.6128644401083, 1510.5241669415395, 1494.8173521316462, 1482.30659610903, 1488.52139645267, 1479.737259104386, 1484.7109576056378, 1491.906696798825, 1476.5981415333497, 1472.3861751679483, 1460.7497793897046, 1465.547991164433, 1473.2965360418143, 1489.595377674981, 1498.290166172903, 1502.3165726389525, 1490.4707863463705, 1477.5520911412275, 1497.4293876876616, 1488.099869039606, 1510.9703517484463, 1529.658721239848, 1540.2598405385063, 1540.7495475880671, 1542.8175842912344, 1547.5880959428332, 1556.8841637971468, 1568.2502147138732, 1574.707244132926, 1587.306176388644, 1593.2213528918785, 1598.0289884583285, 1587.9999077596144, 1562.6208807392322, 1549.544558226405, 1530.5829201484637, 1551.039150700459, 1565.4743396349843, 1575.9963410725557, 1595.7200145058428, 1605.0384550699573, 1595.5519092145432, 1576.481809471746, 1587.6628071651369, 1570.1490734504926, 1543.7572051755478, 1546.509372204362, 1541.8390594497887, 1549.3171917168108, 1554.0625183856007, 1548.819107626848, 1534.0645141774587, 1540.0542692878307, 1530.1183867487402, 1506.778445535149, 1500.4543734258405, 1514.092640784992, 1517.9681751186886, 1511.3804530816458, 1523.5547757167742, 1535.087777725358, 1519.1996186254046, 1507.5969816814911, 1524.6409681726482, 1544.027725770712, 1521.3121875854229, 1527.7671642088092, 1532.5644077222382, 1538.6793337482752, 1549.4531860504676, 1533.7135632437892, 1543.8419760241816]",6,3,1,19.789999999999992,6.25,4,3,25,10,20,24,24,13,5,10
2015-2016,Los Angeles Kings,LAK,82,48,28,6,34,46,102,0.622,225,195,30,223,192,228.86,208.03,2625,2255,91.49,1.4,1.21,1.6048,1.3424,0.5364,0.5445,0.5466,0.5637,0.5617,0.0678,0.9293,45,49,"[11.0, 9.0, 8.0, 14.0, 6.0]","[1500.0, 1481.1916913357595, 1465.447139931346, 1451.2580386267891, 1458.9970305274974, 1467.4833645926055, 1486.78118937102, 1500.5218924103845, 1508.6933475148303, 1526.5397456758649, 1532.6649176620306, 1519.4077205468184, 1537.6356023512642, 1526.1877509935152, 1538.6985070161315, 1528.720947326979, 1535.6274805137675, 1540.9521519931216, 1542.7796285900934, 1533.478024639314, 1523.1689958290688, 1534.8053916073125, 1530.6420690957195, 1536.177741806391, 1540.4345446103482, 1551.0600687410983, 1560.7123334429584, 1565.838539089832, 1569.1378713083604, 1560.3690064821828, 1546.0804039099885, 1562.82525124804, 1539.2906371195768, 1522.2397490066885, 1527.512897815244, 1543.7297525288666, 1555.816759614256, 1568.9496916115882, 1573.6167329697792, 1555.5168521508965, 1562.2770654663066, 1555.0970696347397, 1564.2696305436175, 1545.768248650834, 1552.965150244523, 1559.68238175311, 1538.6348624377886, 1528.7490159069057, 1535.7099703064218, 1526.4026699678311, 1540.7596817801243, 1526.505717040979, 1548.2934410390865, 1532.7085005100712, 1540.1859344536808, 1531.9600343934846, 1524.0385676746057, 1518.564190869055, 1525.47439427967, 1531.2811002979197, 1535.305590201881, 1544.9524387269528, 1535.4320358384762, 1540.3508456971097, 1533.547195656966, 1544.2484562520249, 1552.3712213477274, 1542.7931604056912, 1563.2520905094143, 1576.7486737469176, 1581.50288753874, 1587.6396301617028, 1571.3130314246134, 1561.690082017656, 1539.7635437751828, 1547.6015878068158, 1532.073946555774, 1541.4940457741793, 1533.1564129388044, 1522.0252860028686, 1527.1454977894446, 1535.862614446518, 1528.886495623228]",8,5,2,-5.860000000000014,16.03,16,1,5,7,10,26,3,3,21,4
2015-2016,New York Rangers,NYR,82,46,27,9,39,43,101,0.616,236,217,19,233,215,219.26,237.81,2337,2494,91.38,1.63,1.29,1.5130000000000001,1.6754,0.5582,0.47450000000000003,0.4793,0.4736,0.4789,0.0901,0.9344,37,47,"[6.0, 6.0, 9.0, 1.0, 11.0]","[1500.0, 1508.7411982555896, 1522.1414809403782, 1534.4514783899424, 1516.8661788671925, 1504.281360914432, 1496.010044603239, 1514.0960224438534, 1527.786015745732, 1523.8416798530184, 1534.2160689425043, 1542.8200371504313, 1557.3238676942046, 1563.4917628323874, 1577.009375852816, 1586.1643170309385, 1599.246560457417, 1600.8872073612563, 1605.2017784474576, 1594.096346451012, 1598.3083128164133, 1607.776181019107, 1587.6789069177753, 1579.0603263122885, 1554.1350888626312, 1558.627079982485, 1554.7285332769306, 1544.1217621521764, 1557.1602986208368, 1547.1859307533837, 1532.1015960217906, 1524.2524150552676, 1534.506899194266, 1520.3363177299718, 1503.5764771635722, 1490.218509482977, 1494.7405475882165, 1482.8026748383274, 1501.2552569442364, 1489.88920602751, 1511.0848947930544, 1506.9792362825242, 1514.7531548095085, 1502.9379311390542, 1507.6161858114922, 1499.0081586352003, 1503.7854055042571, 1519.5760423052025, 1501.9090738594966, 1514.0850377777167, 1506.3726946732234, 1516.689327913595, 1521.3546953141538, 1528.2084615150036, 1545.7318762179505, 1538.2544422743408, 1547.997985946412, 1535.1065277087423, 1544.5885296551255, 1549.1976834300558, 1531.8006386351326, 1540.5827625342372, 1548.218622197841, 1554.0008519402409, 1538.883894681742, 1550.23852570065, 1536.3241795143583, 1547.678527044362, 1540.2040760704965, 1526.6503942266288, 1537.0933646237163, 1532.339150831894, 1518.8982355513283, 1530.500872495242, 1544.4284596803418, 1554.055767777706, 1547.996594418164, 1538.5003822370666, 1528.002843222008, 1538.6851946920185, 1545.8655837082745, 1528.2575358051715, 1534.7365033081517]",9,4,3,13.740000000000009,22.810000000000002,3,7,10,30,22,24,26,19,10,1
2015-2016,New York Islanders,NYI,82,45,27,10,34,40,100,0.61,232,216,16,227,211,221.19,225.46,2412,2496,91.55,1.54,1.46,1.5297999999999998,1.6266,0.5133,0.48469999999999996,0.4915,0.4951,0.4985,0.08109999999999999,0.9257,36,26,"[29.0, 16.0, 27.0, 10.0, 12.0]","[1500.0, 1492.6365016087557, 1478.8720639012815, 1492.7475525957702, 1501.119842657889, 1517.8153205994774, 1531.1050174767945, 1515.3584137098237, 1523.002151443883, 1534.2096095605946, 1525.3519298141246, 1521.2297177539697, 1510.971367496797, 1517.9125381828644, 1507.0874762781666, 1498.4395160403285, 1511.641385433428, 1504.7348522466395, 1519.1434560756193, 1532.142162163522, 1519.7280427454152, 1510.4104039869685, 1518.5416220476477, 1513.7434102729192, 1521.955409836498, 1532.1520494007052, 1536.0505961062595, 1541.267274333651, 1534.891263032772, 1537.4467522133789, 1542.7322789987768, 1556.7317630206687, 1533.8612803118283, 1526.117147864853, 1516.1007004135945, 1527.071933403112, 1512.0867106892026, 1528.9081357606658, 1536.312048940883, 1520.0446405175917, 1529.300616746178, 1517.1648371896526, 1498.557177038993, 1509.3961496664544, 1521.2113733369083, 1514.4727141849078, 1528.691232100551, 1513.1204189325597, 1523.5855943993736, 1518.433415756956, 1500.579918183338, 1515.8344852082982, 1518.995714481542, 1534.5806550105574, 1518.5145685009447, 1533.2436651563096, 1528.6801356619535, 1536.5890611549787, 1551.5425000962434, 1556.3163011994698, 1536.9635306403145, 1542.867273533598, 1546.991375865452, 1560.905722051744, 1567.841341257289, 1559.7846215179145, 1547.4891158804126, 1554.0768379174554, 1551.0761416270564, 1539.1868295368815, 1522.8311014212, 1506.7110199062688, 1516.4787731709237, 1504.7180525135004, 1510.9682823819771, 1513.028632390647, 1518.500806564677, 1503.760959617037, 1520.1646961853262, 1528.8855913666594, 1546.4936392697623, 1537.5766393373228, 1520.9539850648882]",10,5,4,5.810000000000002,14.460000000000008,7,18,7,28,26,1,18,20,15,6
